Latitude	Longitude	Altitude	Date	Time	DOP	Satelites	Cond.1 [mS/m]	Inph.1 [ppt]	Cond.2 [mS/m]	Inph.2 [ppt]	Cond.3 [mS/m]	Inph.3 [ppt]	Cond.4 [mS/m]	Inph.4 [ppt]	Cond.5 [mS/m]	Inph.5 [ppt]	Cond.6 [mS/m]	Inph.6 [ppt]	Note
3826.4484N	00146.1941W	504.7	06/19/2025	08:12:13.12	1.1	8	3.51	2.0	6.77	2.16	6.55	2.43	6.53	2.7	10.46	2.8	12.33	3.16	
3826.4483N	00146.1947W	504.7	06/19/2025	08:12:14.17	1.1	8	2.92	2.0	6.19	2.16	6.04	2.43	6.11	2.7	10.1	2.8	12.22	3.18	
3826.4482N	00146.1953W	504.8	06/19/2025	08:12:15.07	1.1	8	3.22	2.0	6.65	2.15	6.54	2.43	6.52	2.7	10.36	2.81	12.02	3.16	
3826.4483N	00146.1959W	504.8	06/19/2025	08:12:16.12	1.1	8	3.06	2.0	6.45	2.16	6.41	2.43	6.43	2.69	10.19	2.79	11.59	3.15	
3826.4483N	00146.1966W	504.9	06/19/2025	08:12:17.17	1.1	8	3.05	2.0	6.36	2.16	6.21	2.43	5.99	2.69	9.51	2.79	10.79	3.15	
3826.4481N	00146.1970W	504.9	06/19/2025	08:12:18.07	1.1	8	2.62	2.0	5.65	2.16	5.29	2.43	5.1	2.69	8.62	2.77	10.25	3.12	
3826.4478N	00146.1972W	505.0	06/19/2025	08:12:19.12	1.1	8	2.71	2.0	5.85	2.16	5.62	2.43	5.52	2.69	9.01	2.8	10.46	3.17	
3826.4475N	00146.1975W	505.3	06/19/2025	08:12:20.17	1.1	8	2.36	2.0	5.23	2.16	4.62	2.44	4.34	2.69	7.83	2.78	9.68	3.14	
3826.4472N	00146.1976W	505.5	06/19/2025	08:12:21.07	1.1	8	3.42	2.0	7.01	2.15	7.12	2.43	7.22	2.7	11.12	2.81	12.7	3.16	
3826.4468N	00146.1976W	505.7	06/19/2025	08:12:22.12	1.1	8	3.31	2.0	6.85	2.16	7.0	2.43	7.14	2.7	11.01	2.8	12.83	3.16	
3826.4465N	00146.1975W	505.8	06/19/2025	08:12:23.17	1.1	8	3.48	2.0	7.06	2.15	7.19	2.43	7.3	2.71	11.19	2.81	13.14	3.17	
3826.4463N	00146.1971W	506.0	06/19/2025	08:12:24.07	1.1	8	3.62	2.0	7.03	2.15	6.91	2.44	6.92	2.73	10.67	2.84	12.25	3.2	
3826.4462N	00146.1967W	506.0	06/19/2025	08:12:25.12	1.1	8	3.23	2.0	6.5	2.15	6.18	2.43	5.93	2.72	9.26	2.84	10.85	3.23	
3826.4460N	00146.1962W	506.1	06/19/2025	08:12:26.17	1.1	8	2.99	2.0	6.08	2.15	5.58	2.43	5.1	2.71	8.25	2.84	9.6	3.23	
3826.4459N	00146.1956W	506.3	06/19/2025	08:12:27.07	1.1	8	2.8	2.0	5.79	2.15	5.18	2.43	4.62	2.71	7.65	2.83	9.09	3.21	
3826.4458N	00146.1952W	506.3	06/19/2025	08:12:28.12	1.1	8	2.54	2.0	5.39	2.16	4.77	2.43	4.24	2.7	7.3	2.81	8.77	3.16	
3826.4457N	00146.1950W	506.3	06/19/2025	08:12:29.17	1.1	8	2.41	2.0	5.28	2.16	4.62	2.43	4.11	2.69	7.13	2.81	8.5	3.2	
3826.4457N	00146.1949W	506.3	06/19/2025	08:12:30.07	1.1	8	2.68	2.0	5.63	2.15	4.86	2.43	4.18	2.71	7.16	2.83	8.46	3.22	
3826.4458N	00146.1945W	506.3	06/19/2025	08:12:31.12	1.1	8	2.56	2.0	5.41	2.15	4.65	2.43	3.95	2.71	6.86	2.82	8.3	3.2	
3826.4459N	00146.1939W	506.3	06/19/2025	08:12:32.17	1.1	8	2.66	2.0	5.5	2.15	4.61	2.43	3.84	2.72	6.62	2.84	7.83	3.23	
3826.4460N	00146.1933W	506.2	06/19/2025	08:12:33.07	1.1	8	2.57	2.0	5.31	2.15	4.42	2.42	3.65	2.7	6.3	2.83	7.36	3.22	
3826.4461N	00146.1927W	506.2	06/19/2025	08:12:34.12	1.1	8	2.58	2.0	5.35	2.14	4.46	2.43	3.68	2.72	6.28	2.84	7.35	3.23	
3826.4461N	00146.1919W	506.1	06/19/2025	08:12:35.17	1.1	8	2.69	1.99	5.37	2.14	4.46	2.44	3.76	2.73	6.54	2.84	7.59	3.2	
3826.4462N	00146.1912W	506.2	06/19/2025	08:12:36.07	1.1	8	2.8	1.99	5.59	2.14	4.69	2.43	3.93	2.72	6.54	2.81	7.1	3.17	
3826.4464N	00146.1906W	506.2	06/19/2025	08:12:37.12	1.1	8	2.61	2.0	5.41	2.15	4.5	2.44	3.61	2.71	6.01	2.82	6.07	3.18	
3826.4466N	00146.1901W	506.0	06/19/2025	08:12:38.17	1.1	8	2.45	2.0	5.27	2.15	4.35	2.43	3.49	2.71	5.85	2.81	5.68	3.19	
3826.4467N	00146.1897W	505.9	06/19/2025	08:12:39.07	1.1	8	2.48	2.0	5.29	2.15	4.23	2.43	3.17	2.71	5.24	2.81	4.73	3.21	
3826.4468N	00146.1892W	505.8	06/19/2025	08:12:40.12	1.1	8	2.44	2.0	5.08	2.15	3.88	2.43	2.74	2.71	4.77	2.81	4.35	3.2	
3826.4470N	00146.1887W	505.6	06/19/2025	08:12:41.17	1.1	8	2.14	2.0	4.72	2.15	3.52	2.43	2.43	2.7	4.35	2.8	4.27	3.19	
3826.4473N	00146.1884W	505.6	06/19/2025	08:12:42.07	1.1	8	2.06	2.0	4.61	2.15	3.36	2.43	2.24	2.7	4.42	2.8	4.49	3.19	
3826.4475N	00146.1880W	505.5	06/19/2025	08:12:43.12	1.1	8	2.02	2.0	4.56	2.15	3.35	2.43	2.16	2.7	4.21	2.81	4.33	3.21	
3826.4475N	00146.1875W	505.5	06/19/2025	08:12:44.17	1.1	8	1.96	2.0	4.45	2.15	3.12	2.43	1.92	2.71	3.97	2.82	4.25	3.19	
3826.4475N	00146.1868W	505.5	06/19/2025	08:12:45.07	1.1	8	1.95	2.0	4.45	2.15	3.09	2.43	1.92	2.7	3.99	2.8	4.07	3.21	
3826.4477N	00146.1862W	505.4	06/19/2025	08:12:46.12	1.1	8	2.01	2.0	4.5	2.14	3.11	2.43	1.8	2.72	3.89	2.85	3.93	3.26	
3826.4479N	00146.1856W	505.4	06/19/2025	08:12:47.17	1.1	8	2.16	1.99	4.61	2.14	3.19	2.43	1.8	2.72	3.8	2.86	3.76	3.27	
3826.4482N	00146.1850W	505.3	06/19/2025	08:12:48.07	1.1	8	2.2	2.0	4.68	2.14	3.24	2.42	1.94	2.72	3.82	2.86	3.75	3.28	
3826.4484N	00146.1843W	505.2	06/19/2025	08:12:49.12	1.1	8	2.34	1.99	4.73	2.14	3.23	2.44	1.97	2.74	3.84	2.86	3.95	3.26	
3826.4487N	00146.1836W	505.2	06/19/2025	08:12:50.17	1.1	8	2.46	1.99	4.83	2.14	3.33	2.45	2.13	2.76	4.18	2.87	4.28	3.25	
3826.4489N	00146.1829W	505.2	06/19/2025	08:12:51.07	1.1	8	2.44	1.99	4.9	2.14	3.6	2.44	2.44	2.73	4.51	2.85	4.33	3.25	
3826.4491N	00146.1822W	505.1	06/19/2025	08:12:52.12	1.1	8	2.83	1.99	5.38	2.14	4.15	2.45	3.01	2.74	4.91	2.85	4.44	3.24	
3826.4493N	00146.1814W	505.1	06/19/2025	08:12:53.17	1.1	8	2.69	1.99	5.53	2.14	4.42	2.42	3.23	2.7	5.0	2.83	4.21	3.25	
3826.4492N	00146.1807W	505.0	06/19/2025	08:12:54.07	1.1	8	2.5	2.0	5.2	2.14	4.02	2.43	2.87	2.71	4.77	2.84	4.49	3.23	
3826.4491N	00146.1799W	505.1	06/19/2025	08:12:55.12	1.1	8	2.42	1.99	5.08	2.14	3.87	2.43	2.8	2.72	4.76	2.85	4.52	3.23	
3826.4490N	00146.1792W	505.1	06/19/2025	08:12:56.17	1.1	8	2.21	2.0	4.86	2.15	3.71	2.43	2.51	2.71	4.53	2.84	4.27	3.21	
3826.4490N	00146.1787W	505.2	06/19/2025	08:12:57.07	1.1	8	2.21	2.0	4.85	2.15	3.63	2.43	2.43	2.7	4.43	2.82	4.41	3.21	
3826.4490N	00146.1783W	505.2	06/19/2025	08:12:58.12	1.1	8	2.1	2.0	4.72	2.15	3.51	2.43	2.51	2.69	4.46	2.81	4.38	3.21	
3826.4490N	00146.1778W	505.1	06/19/2025	08:12:59.17	1.1	8	2.08	2.0	4.71	2.15	3.51	2.43	2.44	2.69	4.41	2.82	4.24	3.22	
3826.4490N	00146.1773W	505.1	06/19/2025	08:13:00.07	1.1	8	2.3	2.0	4.92	2.15	3.65	2.43	2.47	2.7	4.42	2.83	3.8	3.22	
3826.4490N	00146.1767W	505.2	06/19/2025	08:13:01.12	1.1	8	2.08	2.0	4.69	2.15	3.47	2.43	2.35	2.7	4.1	2.83	3.53	3.23	
3826.4488N	00146.1763W	505.1	06/19/2025	08:13:02.16	1.1	8	2.07	2.0	4.62	2.15	3.31	2.43	2.11	2.71	3.83	2.83	3.39	3.24	
3826.4484N	00146.1761W	505.4	06/19/2025	08:13:03.07	1.1	8	2.05	2.0	4.58	2.15	3.26	2.43	2.06	2.7	3.79	2.83	3.32	3.25	
3826.4481N	00146.1761W	505.5	06/19/2025	08:13:04.11	1.1	8	1.96	2.0	4.44	2.15	3.19	2.43	1.93	2.69	3.66	2.81	3.18	3.24	
3826.4479N	00146.1763W	505.5	06/19/2025	08:13:05.16	1.1	8	1.94	2.0	4.4	2.15	3.07	2.43	1.84	2.69	3.58	2.79	3.25	3.2	
3826.4478N	00146.1769W	505.4	06/19/2025	08:13:06.07	1.1	8	2.11	2.0	4.65	2.15	3.37	2.43	2.31	2.69	4.43	2.8	4.59	3.19	
3826.4476N	00146.1773W	505.4	06/19/2025	08:13:07.11	1.1	8	2.4	2.0	4.87	2.15	3.47	2.43	2.46	2.69	4.53	2.82	4.62	3.23	
3826.4473N	00146.1777W	505.3	06/19/2025	08:13:08.16	1.1	8	2.24	2.0	4.72	2.15	3.42	2.42	2.24	2.7	4.32	2.83	4.36	3.25	
3826.4471N	00146.1781W	505.2	06/19/2025	08:13:09.06	1.1	8	2.39	2.0	4.97	2.15	3.55	2.42	2.35	2.69	4.33	2.79	4.19	3.21	
3826.4469N	00146.1786W	505.1	06/19/2025	08:13:10.11	1.1	8	2.22	2.0	4.72	2.15	3.35	2.43	2.14	2.7	4.25	2.81	4.18	3.21	
3826.4466N	00146.1792W	505.0	06/19/2025	08:13:11.16	1.1	8	2.05	2.0	4.61	2.15	3.34	2.43	2.17	2.69	4.32	2.81	4.28	3.19	
3826.4465N	00146.1799W	504.9	06/19/2025	08:13:12.06	1.1	8	2.14	2.0	4.7	2.15	3.45	2.43	2.32	2.69	4.42	2.8	4.31	3.19	
3826.4465N	00146.1806W	504.9	06/19/2025	08:13:13.11	1.2	7	2.11	2.0	4.7	2.15	3.48	2.43	2.32	2.69	4.3	2.81	4.03	3.22	
3826.4465N	00146.1812W	504.9	06/19/2025	08:13:14.16	1.1	8	2.05	2.0	4.62	2.15	3.28	2.43	2.04	2.7	4.26	2.82	4.18	3.21	
3826.4464N	00146.1817W	504.9	06/19/2025	08:13:15.06	1.1	8	1.95	2.0	4.45	2.15	3.13	2.43	1.89	2.69	4.0	2.8	4.12	3.21	
3826.4463N	00146.1823W	504.8	06/19/2025	08:13:16.12	1.1	8	1.99	2.0	4.51	2.15	3.17	2.43	1.95	2.69	4.09	2.81	4.12	3.2	
3826.4462N	00146.1829W	504.9	06/19/2025	08:13:17.16	1.1	8	2.35	2.0	4.83	2.15	3.33	2.43	2.09	2.7	4.15	2.82	4.39	3.24	
3826.4462N	00146.1836W	504.8	06/19/2025	08:13:18.06	1.1	8	2.07	2.0	4.65	2.15	3.3	2.42	2.07	2.7	4.15	2.83	4.59	3.24	
3826.4463N	00146.1843W	504.9	06/19/2025	08:13:19.12	1.1	8	1.97	2.0	4.54	2.14	3.22	2.43	2.07	2.71	4.2	2.85	4.6	3.26	
3826.4462N	00146.1849W	504.8	06/19/2025	08:13:20.16	1.1	8	2.35	2.0	4.97	2.15	3.59	2.44	2.35	2.71	4.52	2.83	4.98	3.23	
3826.4461N	00146.1856W	504.9	06/19/2025	08:13:21.07	1.1	8	2.05	2.0	4.67	2.15	3.48	2.43	2.42	2.7	4.68	2.82	4.98	3.21	
3826.4461N	00146.1863W	504.9	06/19/2025	08:13:22.12	1.1	8	2.06	2.0	4.66	2.15	3.37	2.43	2.25	2.7	4.4	2.82	4.64	3.21	
3826.4461N	00146.1868W	505.0	06/19/2025	08:13:23.01	1.1	8	2.03	2.0	4.59	2.15	3.27	2.43	2.11	2.71	4.3	2.83	4.48	3.22	
3826.4460N	00146.1875W	505.1	06/19/2025	08:13:24.07	1.1	8	2.22	2.0	5.02	2.15	3.44	2.43	2.34	2.71	4.61	2.81	4.95	3.19	
3826.4460N	00146.1883W	505.1	06/19/2025	08:13:25.11	1.1	8	2.23	2.0	4.86	2.15	3.69	2.43	2.63	2.7	5.11	2.81	5.42	3.18	
3826.4460N	00146.1890W	505.1	06/19/2025	08:13:26.01	1.1	8	2.16	2.0	4.85	2.15	3.76	2.43	2.81	2.7	5.24	2.81	5.69	3.2	
3826.4461N	00146.1898W	505.2	06/19/2025	08:13:27.06	1.1	8	2.21	2.0	4.93	2.15	3.89	2.43	3.03	2.71	5.68	2.81	6.41	3.18	
3826.4462N	00146.1905W	505.1	06/19/2025	08:13:28.11	1.1	8	2.33	2.0	5.14	2.15	4.24	2.43	3.47	2.7	6.12	2.8	7.03	3.18	
3826.4463N	00146.1913W	505.1	06/19/2025	08:13:29.01	1.1	8	2.29	2.0	5.11	2.15	4.21	2.43	3.43	2.7	6.21	2.81	7.05	3.2	
3826.4463N	00146.1920W	505.2	06/19/2025	08:13:30.06	1.1	8	2.24	2.0	5.05	2.15	4.1	2.43	3.35	2.7	6.1	2.82	6.98	3.2	
3826.4461N	00146.1926W	505.3	06/19/2025	08:13:31.12	1.1	8	2.26	2.0	5.09	2.15	4.15	2.43	3.24	2.7	5.98	2.83	7.15	3.23	
3826.4460N	00146.1932W	505.4	06/19/2025	08:13:32.01	1.1	8	2.8	2.0	5.84	2.15	4.32	2.43	3.43	2.71	6.36	2.83	7.55	3.22	
3826.4460N	00146.1939W	505.4	06/19/2025	08:13:33.06	1.1	8	2.31	2.0	5.13	2.15	4.23	2.43	3.46	2.7	6.4	2.82	7.87	3.22	
3826.4460N	00146.1945W	505.3	06/19/2025	08:13:34.11	1.1	8	2.61	2.0	5.52	2.15	4.63	2.43	3.96	2.7	6.98	2.83	8.33	3.22	
3826.4461N	00146.1952W	505.3	06/19/2025	08:13:35.01	1.1	8	2.46	2.0	5.46	2.15	4.64	2.43	4.1	2.69	7.14	2.81	8.79	3.22	
3826.4460N	00146.1960W	505.3	06/19/2025	08:13:36.07	1.1	8	2.56	2.0	5.6	2.15	5.03	2.42	4.58	2.7	8.03	2.81	10.04	3.21	
3826.4459N	00146.1966W	505.3	06/19/2025	08:13:37.11	1.1	8	2.79	2.0	6.03	2.15	5.48	2.43	5.19	2.7	8.79	2.81	10.57	3.16	
3826.4457N	00146.1970W	505.3	06/19/2025	08:13:38.01	1.1	8	3.09	2.0	6.43	2.15	6.06	2.43	5.87	2.7	9.34	2.81	10.46	3.2	
3826.4453N	00146.1972W	505.2	06/19/2025	08:13:39.06	1.1	8	2.88	2.0	6.17	2.15	5.88	2.42	5.54	2.69	8.55	2.81	9.15	3.24	
3826.4449N	00146.1974W	505.4	06/19/2025	08:13:40.11	1.1	8	2.92	1.99	6.07	2.14	5.52	2.43	4.97	2.71	7.87	2.83	8.81	3.23	
3826.4445N	00146.1974W	505.5	06/19/2025	08:13:41.01	1.1	8	2.87	1.99	5.97	2.14	5.24	2.43	4.57	2.72	7.49	2.86	8.51	3.25	
3826.4441N	00146.1971W	505.7	06/19/2025	08:13:42.06	1.1	8	2.61	1.99	5.59	2.14	4.77	2.43	4.02	2.71	6.82	2.83	7.85	3.26	
3826.4439N	00146.1967W	505.9	06/19/2025	08:13:43.11	1.1	8	2.67	1.99	5.65	2.14	4.77	2.43	3.98	2.72	6.63	2.86	7.57	3.25	
3826.4439N	00146.1963W	506.1	06/19/2025	08:13:44.01	1.1	8	2.6	1.99	5.49	2.14	4.58	2.43	3.79	2.72	6.43	2.84	7.36	3.24	
3826.4438N	00146.1958W	506.2	06/19/2025	08:13:45.06	1.1	8	2.49	2.0	5.4	2.14	4.47	2.43	3.67	2.71	6.29	2.83	7.2	3.21	
3826.4439N	00146.1952W	506.3	06/19/2025	08:13:46.11	1.1	8	2.45	2.0	5.34	2.15	4.43	2.43	3.61	2.7	6.34	2.82	7.34	3.2	
3826.4440N	00146.1945W	506.3	06/19/2025	08:13:47.01	1.1	8	2.39	2.0	5.23	2.15	4.32	2.43	3.6	2.7	6.34	2.82	7.13	3.21	
3826.4442N	00146.1938W	506.3	06/19/2025	08:13:48.06	1.1	8	2.4	2.0	5.25	2.15	4.31	2.43	3.5	2.71	6.17	2.81	7.09	3.21	
3826.4444N	00146.1931W	506.4	06/19/2025	08:13:49.11	1.1	8	2.64	1.99	5.41	2.14	4.35	2.45	3.53	2.74	6.18	2.85	7.0	3.24	
3826.4446N	00146.1923W	506.5	06/19/2025	08:13:50.01	1.1	8	2.54	1.99	5.37	2.14	4.37	2.44	3.56	2.73	6.22	2.84	7.24	3.24	
3826.4448N	00146.1916W	506.6	06/19/2025	08:13:51.06	1.1	8	2.63	1.99	5.48	2.14	4.42	2.43	3.58	2.72	6.21	2.84	7.0	3.21	
3826.4450N	00146.1909W	506.6	06/19/2025	08:13:52.11	1.1	8	2.55	1.99	5.39	2.14	4.37	2.44	3.55	2.73	6.23	2.84	6.97	3.21	
3826.4453N	00146.1900W	506.6	06/19/2025	08:13:53.01	1.1	8	2.61	1.99	5.42	2.14	4.38	2.44	3.49	2.72	6.01	2.82	6.73	3.2	
3826.4455N	00146.1893W	506.6	06/19/2025	08:13:54.06	1.1	8	2.48	2.0	5.34	2.14	4.31	2.44	3.41	2.73	6.01	2.84	6.97	3.22	
3826.4458N	00146.1885W	506.6	06/19/2025	08:13:55.11	1.1	8	2.66	1.99	5.54	2.14	4.5	2.44	3.69	2.73	6.26	2.82	6.67	3.19	
3826.4459N	00146.1878W	506.6	06/19/2025	08:13:56.01	1.1	8	2.56	1.99	5.33	2.15	4.31	2.44	3.42	2.72	5.71	2.81	5.72	3.2	
3826.4461N	00146.1872W	506.6	06/19/2025	08:13:57.06	1.1	8	2.15	2.0	4.81	2.15	3.71	2.43	2.66	2.7	4.83	2.81	4.53	3.19	
3826.4463N	00146.1867W	506.6	06/19/2025	08:13:58.11	1.1	8	2.31	1.99	4.77	2.14	3.38	2.44	2.25	2.73	4.22	2.84	4.08	3.24	
3826.4466N	00146.1861W	506.6	06/19/2025	08:13:59.01	1.1	8	2.61	1.99	4.94	2.15	3.44	2.46	2.33	2.75	4.49	2.87	4.66	3.26	
3826.4468N	00146.1855W	506.5	06/19/2025	08:14:00.06	1.1	8	2.18	1.99	4.71	2.14	3.33	2.43	2.16	2.72	4.27	2.84	4.53	3.23	
3826.4470N	00146.1848W	506.4	06/19/2025	08:14:01.11	1.1	8	2.08	1.99	4.65	2.14	3.2	2.43	1.92	2.72	4.05	2.84	4.37	3.23	
3826.4473N	00146.1842W	506.5	06/19/2025	08:14:02.01	1.1	8	1.99	2.0	4.48	2.14	3.08	2.43	1.9	2.71	3.99	2.81	4.2	3.17	
3826.4474N	00146.1836W	506.4	06/19/2025	08:14:03.06	1.1	8	1.86	2.0	4.31	2.15	2.92	2.44	1.69	2.71	3.79	2.83	4.04	3.19	
3826.4475N	00146.1830W	506.5	06/19/2025	08:14:04.11	1.1	8	1.81	2.0	4.2	2.15	2.8	2.43	1.67	2.7	3.65	2.81	3.94	3.2	
3826.4475N	00146.1824W	506.4	06/19/2025	08:14:05.01	1.1	8	1.97	2.0	4.45	2.14	3.05	2.43	1.83	2.72	3.94	2.85	4.08	3.24	
3826.4476N	00146.1819W	506.4	06/19/2025	08:14:06.06	1.1	8	2.17	1.99	4.68	2.14	3.31	2.43	2.18	2.72	4.15	2.84	4.0	3.24	
3826.4476N	00146.1812W	506.3	06/19/2025	08:14:07.11	1.1	8	2.16	2.0	4.77	2.15	3.5	2.43	2.41	2.72	4.35	2.84	4.31	3.22	
3826.4477N	00146.1806W	506.3	06/19/2025	08:14:08.01	1.1	8	2.24	1.99	4.8	2.14	3.58	2.43	2.43	2.71	4.51	2.83	4.46	3.22	
3826.4478N	00146.1800W	506.3	06/19/2025	08:14:09.06	1.1	8	2.25	2.0	4.97	2.15	3.8	2.43	2.77	2.7	4.79	2.8	4.53	3.16	
3826.4479N	00146.1793W	506.2	06/19/2025	08:14:10.11	1.1	8	2.4	2.0	5.07	2.15	3.85	2.44	2.62	2.71	4.59	2.82	4.34	3.2	
3826.4481N	00146.1787W	506.0	06/19/2025	08:14:11.01	1.1	8	2.42	1.99	5.02	2.14	3.71	2.44	2.51	2.72	4.58	2.85	4.46	3.23	
3826.4484N	00146.1781W	505.9	06/19/2025	08:14:12.06	1.1	8	2.49	1.99	5.05	2.14	3.67	2.44	2.44	2.72	4.39	2.83	4.33	3.22	
3826.4485N	00146.1773W	505.8	06/19/2025	08:14:13.11	1.1	8	1.9	2.0	4.46	2.15	3.26	2.43	2.3	2.69	4.28	2.79	4.4	3.2	
3826.4483N	00146.1767W	505.8	06/19/2025	08:14:14.01	1.1	8	2.16	2.0	4.71	2.14	3.37	2.43	2.2	2.7	3.98	2.82	3.81	3.25	
3826.4479N	00146.1764W	505.9	06/19/2025	08:14:15.06	1.1	8	2.01	2.0	4.67	2.15	3.35	2.43	2.22	2.7	4.23	2.83	4.22	3.25	
3826.4474N	00146.1763W	505.9	06/19/2025	08:14:16.11	1.1	8	2.09	2.0	4.71	2.15	3.31	2.43	2.17	2.71	4.4	2.84	4.46	3.25	
3826.4470N	00146.1761W	506.0	06/19/2025	08:14:17.01	1.1	8	2.07	2.0	4.65	2.15	3.33	2.43	2.23	2.7	4.31	2.82	4.47	3.22	
3826.4466N	00146.1758W	505.9	06/19/2025	08:14:18.06	1.1	8	3.88	2.0	5.16	2.15	3.51	2.43	2.43	2.7	4.57	2.81	4.62	3.22	
3826.4463N	00146.1756W	506.0	06/19/2025	08:14:19.11	1.1	8	1.91	2.0	4.44	2.15	3.25	2.43	2.23	2.69	4.35	2.8	4.46	3.19	
3826.4459N	00146.1758W	506.0	06/19/2025	08:14:20.01	1.1	8	1.95	2.0	4.51	2.15	3.26	2.43	2.34	2.7	4.49	2.8	4.7	3.19	
3826.4458N	00146.1763W	505.9	06/19/2025	08:14:21.06	1.1	8	2.08	2.0	4.74	2.15	3.64	2.43	2.55	2.7	4.76	2.8	4.86	3.19	
3826.4459N	00146.1769W	505.8	06/19/2025	08:14:22.11	1.1	8	2.09	2.0	4.69	2.15	3.48	2.43	2.4	2.7	4.59	2.81	4.71	3.2	
3826.4458N	00146.1775W	505.7	06/19/2025	08:14:23.01	1.1	8	1.97	2.0	4.51	2.15	3.24	2.43	2.16	2.7	4.34	2.81	4.5	3.2	
3826.4457N	00146.1782W	505.6	06/19/2025	08:14:24.06	1.1	8	2.0	2.0	4.56	2.15	3.24	2.43	2.11	2.7	4.31	2.81	4.58	3.19	
3826.4458N	00146.1789W	505.6	06/19/2025	08:14:25.11	1.1	8	1.95	2.0	4.47	2.15	3.18	2.44	2.09	2.7	4.23	2.8	4.58	3.19	
3826.4457N	00146.1796W	505.5	06/19/2025	08:14:26.01	1.1	8	2.22	2.0	4.82	2.15	3.33	2.44	2.12	2.7	4.36	2.81	4.93	3.18	
3826.4457N	00146.1803W	505.5	06/19/2025	08:14:27.06	1.1	8	1.96	2.0	4.56	2.15	3.23	2.44	2.13	2.7	4.42	2.81	4.73	3.2	
3826.4456N	00146.1808W	505.5	06/19/2025	08:14:27.96	1.1	8	1.93	2.0	4.48	2.15	3.21	2.44	2.21	2.7	4.52	2.81	4.93	3.2	
3826.4456N	00146.1814W	505.6	06/19/2025	08:14:29.01	1.1	8	1.97	2.0	4.58	2.15	3.34	2.43	2.27	2.69	4.54	2.81	4.71	3.21	
3826.4456N	00146.1820W	505.5	06/19/2025	08:14:30.06	1.1	8	1.96	2.0	4.52	2.15	3.31	2.43	2.31	2.69	4.52	2.79	4.87	3.18	
3826.4456N	00146.1828W	505.5	06/19/2025	08:14:30.96	1.1	8	1.97	2.0	4.59	2.15	3.42	2.43	2.4	2.69	4.63	2.79	4.74	3.2	
3826.4456N	00146.1834W	505.5	06/19/2025	08:14:32.01	1.1	8	1.95	2.0	4.54	2.15	3.37	2.43	2.4	2.69	4.7	2.81	5.18	3.22	
3826.4454N	00146.1841W	505.6	06/19/2025	08:14:33.06	1.1	8	2.05	2.0	4.71	2.15	3.66	2.43	2.78	2.7	5.33	2.81	5.74	3.21	
3826.4451N	00146.1846W	505.8	06/19/2025	08:14:33.96	1.1	8	2.32	2.0	5.19	2.15	4.09	2.43	3.25	2.7	5.83	2.8	6.54	3.2	
3826.4448N	00146.1852W	505.8	06/19/2025	08:14:35.01	1.1	8	2.46	2.0	5.47	2.15	4.73	2.43	4.14	2.69	6.88	2.79	6.82	3.16	
3826.4445N	00146.1857W	505.9	06/19/2025	08:14:36.06	1.1	8	2.65	2.0	5.71	2.15	4.96	2.43	4.24	2.7	6.64	2.8	6.48	3.16	
3826.4443N	00146.1862W	505.9	06/19/2025	08:14:36.96	1.1	8	2.69	2.0	5.83	2.15	5.16	2.43	4.55	2.7	7.2	2.8	7.3	3.17	
3826.4442N	00146.1868W	505.9	06/19/2025	08:14:38.01	1.1	8	2.62	2.0	5.68	2.15	4.92	2.43	4.18	2.7	6.9	2.81	7.65	3.19	
3826.4441N	00146.1874W	505.9	06/19/2025	08:14:39.06	1.1	8	2.48	2.0	5.47	2.15	4.67	2.43	4.04	2.7	6.9	2.81	7.84	3.19	
3826.4440N	00146.1880W	505.9	06/19/2025	08:14:39.96	1.1	8	3.01	2.0	5.59	2.15	4.39	2.43	3.64	2.69	6.35	2.81	7.3	3.2	
3826.4439N	00146.1887W	505.9	06/19/2025	08:14:41.01	1.1	8	2.98	2.0	5.49	2.14	4.31	2.43	3.44	2.72	6.11	2.84	6.82	3.24	
3826.4440N	00146.1893W	505.9	06/19/2025	08:14:42.06	1.1	8	2.33	2.0	5.14	2.14	4.17	2.43	3.26	2.7	5.88	2.83	6.63	3.24	
3826.4441N	00146.1900W	505.9	06/19/2025	08:14:42.96	1.1	8	2.23	2.0	4.97	2.14	3.98	2.43	3.11	2.7	5.69	2.81	6.3	3.2	
3826.4443N	00146.1907W	505.9	06/19/2025	08:14:44.01	1.1	8	2.31	2.0	5.29	2.15	4.12	2.43	3.16	2.71	5.76	2.83	6.47	3.21	
3826.4443N	00146.1913W	506.0	06/19/2025	08:14:45.06	1.1	8	2.22	2.0	4.98	2.15	3.92	2.43	2.99	2.71	5.59	2.83	6.41	3.22	
3826.4444N	00146.1919W	506.0	06/19/2025	08:14:45.96	1.1	8	2.21	2.0	4.92	2.15	3.91	2.43	3.0	2.7	5.65	2.82	6.49	3.21	
3826.4443N	00146.1925W	506.0	06/19/2025	08:14:47.01	1.1	8	2.26	2.0	5.04	2.15	4.05	2.43	3.1	2.7	5.8	2.81	6.48	3.2	
3826.4443N	00146.1931W	505.9	06/19/2025	08:14:48.06	1.1	8	2.2	2.0	4.94	2.15	3.95	2.43	3.07	2.7	5.74	2.81	6.46	3.22	
3826.4442N	00146.1936W	506.0	06/19/2025	08:14:48.96	1.1	8	2.11	2.0	4.82	2.15	3.8	2.43	2.98	2.7	5.58	2.81	6.36	3.21	
